1.347021341323852539e+00 1.415118302229805636e+01 -1.510885840309796890e-01
1.173054337501525879e+00 1.408953050140843288e+01 2.778842983260854105e-02
1.052641987800598145e+00 1.418174716726869633e+01 1.566565843982981043e-01
1.322303891181945801e+00 1.419645886358182452e+01 -1.272401059108083654e-01
1.192527413368225098e+00 1.413046542603646571e+01 -4.746530761352341088e-03
1.122166156768798828e+00 1.415802023165218770e+01 5.985983748079903854e-02
9.806293845176696777e-01 1.427449689802929811e+01 1.730811571119474923e-01
1.471414804458618164e+00 1.419719114471723742e+01 -3.276799679467237159e-01
1.301043510437011719e+00 1.396115137997563238e+01 -1.443969389321153596e-01
1.114374637603759766e+00 1.391971171249775807e+01 6.150472937312234656e-02
9.671981930732727051e-01 1.404687713700320728e+01 1.928267752888930264e-01
1.527284741401672363e+00 1.395414066403463949e+01 -3.783063373415809227e-01
1.444680571556091309e+00 1.361520831621413663e+01 -2.995693255540590183e-01
1.161258459091186523e+00 1.346649771942466600e+01 2.135614999741797249e-03
8.874271512031555176e-01 1.360767265978816454e+01 2.802041925423084390e-01
1.376425027847290039e+00 1.365351373898445786e+01 -1.885192327313995886e-01
1.109962463378906250e+00 1.360278395062351819e+01 8.706132493955109908e-02
8.592686653137207031e-01 1.380937778898521628e+01 3.261335043412363355e-01
1.357587218284606934e+00 1.388098451720577486e+01 -1.829180213422025858e-01
1.131783485412597656e+00 1.381673579858809831e+01 5.442976322216197538e-02
9.567855596542358398e-01 1.395665815110208996e+01 2.254079084577664815e-01
1.498849749565124512e+00 1.391145793042386458e+01 -3.158162176273424659e-01
1.328799247741699219e+00 1.368306452943198792e+01 -1.409828629132354738e-01
1.126058936119079590e+00 1.365012575749062762e+01 7.511163712286084149e-02
9.616750478744506836e-01 1.380404786663018513e+01 2.327366342721093329e-01
1.478095173835754395e+00 1.378153176897851040e+01 -2.777807505043945469e-01
1.314329743385314941e+00 1.358709798248105471e+01 -1.110923061178170634e-01
1.097810268402099609e+00 1.358063750717161611e+01 9.817123628967472371e-02
9.176366329193115234e-01 1.376433483765561050e+01 2.692184178881555923e-01
1.463546276092529297e+00 1.375874171775777199e+01 -2.803924983362797718e-01
1.271619677543640137e+00 1.356966225962921158e+01 -9.776391452575228236e-02
1.147704720497131348e+00 1.352798144147291737e+01 1.438940360988305578e-02
1.008666872978210449e+00 1.361278052036325903e+01 1.552092310079762338e-01
1.487432360649108887e+00 1.352681276606386973e+01 -3.271502232340988137e-01
1.287173390388488770e+00 1.329777849040536353e+01 -1.309269111517483708e-01
1.106409072875976562e+00 1.326445136377054723e+01 6.427539969576190337e-02
8.437140583992004395e-01 1.347063071964464598e+01 3.480944581210125843e-01
1.435686707496643066e+00 1.353056032501260120e+01 -2.282475855465528891e-01
1.283145666122436523e+00 1.338019829382622561e+01 -7.246729771090931749e-02
1.002156019210815430e+00 1.344940342382153631e+01 2.108847102588875533e-01
1.543823003768920898e+00 1.338801912559043217e+01 -3.336423394664784770e-01
1.325679302215576172e+00 1.317452878106664116e+01 -9.333381962808973142e-02
1.165279746055603027e+00 1.316482103894196598e+01 7.392608398256705904e-02
1.004308223724365234e+00 1.332139166989250612e+01 2.392133897791444141e-01
1.533805370330810547e+00 1.329625660522353314e+01 -2.894806580941655660e-01
1.284312605857849121e+00 1.313294216553472893e+01 -3.715096309711340972e-02
1.062001943588256836e+00 1.321000961929337336e+01 1.912847977307741143e-01
9.083113670349121094e-01 1.348120614859433886e+01 3.511013467323773618e-01
1.393379926681518555e+00 1.359501324950630874e+01 -1.234816612811440173e-01
1.190879940986633301e+00 1.357255116252673588e+01 7.855665285697788214e-02
9.490685462951660156e-01 1.376984558857614616e+01 3.160373252413117839e-01
1.420282840728759766e+00 1.384831066206328387e+01 -1.591043172441024556e-01
1.131163597106933594e+00 1.382687124644792220e+01 1.162316848964144445e-01
9.985510706901550293e-01 1.400781944972828796e+01 2.456497608984513636e-01
1.511321306228637695e+00 1.399525735823797845e+01 -2.707586254853613372e-01
1.346267819404602051e+00 1.380793003233750937e+01 -1.039106890581931175e-01
1.139507770538330078e+00 1.380313649140461507e+01 9.432682584323193176e-02
9.498894214630126953e-01 1.399279662096725474e+01 2.849822276088258555e-01
1.324821710586547852e+00 1.409822793412055830e+01 -7.411149507053593766e-02
1.131964564323425293e+00 1.412463581516203703e+01 1.269280916185202557e-01
1.059660196304321289e+00 1.428766624077769620e+01 1.991278720319133999e-01
1.592337727546691895e+00 1.421534786055644872e+01 -3.437544996848100887e-01
1.339631557464599609e+00 1.400313746306648000e+01 -8.065926194702544016e-02
1.223551034927368164e+00 1.398615070209618239e+01 4.667453433322643619e-02
1.096810340881347656e+00 1.409989752199535928e+01 1.808312648126337852e-01
1.358379244804382324e+00 1.414642581351000672e+01 -8.776407215654891125e-02
1.161081790924072266e+00 1.416014891956899646e+01 1.152194633898182552e-01
1.000193834304809570e+00 1.436008600643262412e+01 2.846644854991966511e-01
1.513451337814331055e+00 1.438701520466264583e+01 -2.308099037364108597e-01
1.325968503952026367e+00 1.424972516385290078e+01 -4.377351574321330929e-02
1.164226412773132324e+00 1.428916402119776308e+01 1.226601711296271269e-01
1.037575721740722656e+00 1.447721122337830479e+01 2.534448428582023460e-01
1.510744452476501465e+00 1.449095884749434049e+01 -2.259604426714896253e-01
1.217129230499267578e+00 1.441256833928230208e+01 6.918049913100654535e-02
9.594988822937011719e-01 1.461449618087567615e+01 3.346828134502786156e-01
1.487080812454223633e+00 1.468659603684582748e+01 -1.904685579766478565e-01
1.278842449188232422e+00 1.459766558392684033e+01 1.261456627744239611e-02
1.061969161033630371e+00 1.472115482664091246e+01 2.343726214288399667e-01
1.564081430435180664e+00 1.470743588489261811e+01 -2.618234987379772782e-01
1.420725703239440918e+00 1.452448809146915210e+01 -1.040769756898189957e-01
1.191334486007690430e+00 1.453722045852740052e+01 1.295420674341996037e-01
1.058421730995178223e+00 1.474060297535336872e+01 2.772226085898406023e-01
1.478686094284057617e+00 1.480108856230404513e+01 -1.562498849676978718e-01
1.368815183639526367e+00 1.470579323732144417e+01 -3.433838081172280177e-02
1.105443596839904785e+00 1.480394224042703399e+01 2.306512881841211726e-01
1.572888374328613281e+00 1.479893883654031583e+01 -2.406453405635693432e-01
1.338891625404357910e+00 1.466931826995488564e+01 -1.860211069959616381e-02
1.178977489471435547e+00 1.472762301074794777e+01 1.352257781911587742e-01
1.399637579917907715e+00 1.476008935007348555e+01 -7.029488767937142057e-02
1.311417698860168457e+00 1.474605969162001884e+01 4.223986230681520126e-02
1.035797595977783203e+00 1.492363980917139088e+01 3.129340818642760702e-01
1.516823053359985352e+00 1.499621684924875353e+01 -1.677883463598608405e-01
1.275136470794677734e+00 1.494375227429338793e+01 6.286134221632688757e-02
1.132095456123352051e+00 1.507352904443376929e+01 1.966868336464295819e-01
1.687530755996704102e+00 1.499316971650011965e+01 -3.573905883525418936e-01
1.487546682357788086e+00 1.473830957331767877e+01 -1.523277906637394707e-01
1.276158809661865234e+00 1.468965765778989407e+01 5.502086016662244283e-02
1.019738078117370605e+00 1.487934682922792717e+01 3.243285148520851369e-01
1.564672946929931641e+00 1.493543659865707696e+01 -2.121483799472909659e-01
1.293400526046752930e+00 1.485725784169511599e+01 5.581065476539448511e-02
1.048474550247192383e+00 1.502600129699470699e+01 2.816590896961399526e-01
1.516639709472656250e+00 1.507505560225808949e+01 -1.835402271704942301e-01
1.364054083824157715e+00 1.497036816172908402e+01 -2.585217765303182702e-02
1.124585986137390137e+00 1.505945559893234531e+01 2.040344430355240934e-01
1.613985896110534668e+00 1.501908608483142871e+01 -2.847589277040596389e-01
1.445786833763122559e+00 1.481559596454269467e+01 -1.222406247783329736e-01
1.275385856628417969e+00 1.477608757969642284e+01 4.324257094424321934e-02
1.124558329582214355e+00 1.489523765567253122e+01 1.950767737035503657e-01
1.683543682098388672e+00 1.480825736075269106e+01 -3.690339064738357155e-01
1.503592848777770996e+00 1.452831393184101216e+01 -1.908556931632006126e-01
1.377976417541503906e+00 1.439705990633967758e+01 -7.162982728369482466e-02
1.188474893569946289e+00 1.442853344140814897e+01 1.345928714654398561e-01
1.300896048545837402e+00 1.450813041063582887e+01 2.461000768659138416e-02
1.140807867050170898e+00 1.461666164661113498e+01 1.924599744492063724e-01
1.657018423080444336e+00 1.453854287835707737e+01 -3.486722385878984198e-01
1.414358615875244141e+00 1.431059525018446266e+01 -1.072499590567230765e-01
1.245174527168273926e+00 1.429652007042705009e+01 7.911235493583412826e-02
9.758555889129638672e-01 1.451387180035902702e+01 3.555692896281730242e-01
1.441871762275695801e+00 1.463743841115535815e+01 -1.084388098491642083e-01
1.285888791084289551e+00 1.460698150913168547e+01 4.754765556684814598e-02
1.085759639739990234e+00 1.475794361476414451e+01 2.543711912800215025e-01
1.498293519020080566e+00 1.480374824389554078e+01 -1.627696816210750796e-01
1.398104310035705566e+00 1.468957653851862233e+01 -6.554821834477353448e-02
1.178945541381835938e+00 1.473587676786547718e+01 1.581251928084868030e-01
1.602152824401855469e+00 1.468391191246922745e+01 -2.620253396971956583e-01
1.438581585884094238e+00 1.449070213617238778e+01 -1.244181739636982531e-01
1.274392843246459961e+00 1.445181588136421169e+01 4.662289537303210274e-02
1.073076725006103516e+00 1.459545557718257669e+01 2.406600725424323794e-01
1.493694543838500977e+00 1.462682883750176188e+01 -1.779123598111473914e-01
1.238811254501342773e+00 1.457582353462856872e+01 7.587886588118242237e-02
1.198785185813903809e+00 1.466249679804570860e+01 9.749329095035563775e-02
